timestamp,ticker,open,high,low,close,volume
2021-07-16 13:30:00+00:00,QQQ,361.43,362.42,358.16,358.93,0.0
2021-07-16 16:00:00+00:00,QQQ,358.93,360.3,357.23,357.6,0.0
2021-07-19 13:30:00+00:00,QQQ,354.05,355.19,352.03,354.25,0.0
2021-07-19 16:00:00+00:00,QQQ,354.25,354.71,352.09,354.66,0.0
2021-07-20 13:30:00+00:00,QQQ,355.64,358.41,353.8,358.36,0.0
2021-07-20 16:00:00+00:00,QQQ,358.36,360.28,358.3,358.72,0.0
2021-07-21 13:30:00+00:00,QQQ,358.33,360.4,358.11,360.28,0.0
2021-07-21 16:00:00+00:00,QQQ,360.28,361.54,359.17,361.45,0.0
2021-07-22 13:30:00+00:00,QQQ,361.75,363.77,361.73,363.31,0.0
2021-07-22 16:00:00+00:00,QQQ,363.31,363.96,361.99,363.93,0.0
2021-07-23 13:30:00+00:00,QQQ,365.3,367.59,364.04,367.32,0.0
2021-07-23 16:00:00+00:00,QQQ,367.32,368.49,367.05,368.06,0.0
2021-07-26 13:30:00+00:00,QQQ,367.47,368.77,366.6,368.73,0.0
2021-07-26 16:00:00+00:00,QQQ,368.73,368.89,367.66,368.47,0.0
2021-07-27 13:30:00+00:00,QQQ,368.2,368.23,361.22,362.17,0.0
2021-07-27 16:00:00+00:00,QQQ,362.17,364.52,360.16,364.47,0.0
2021-07-28 13:30:00+00:00,QQQ,365.61,367.45,363.24,365.89,0.0
2021-07-28 16:00:00+00:00,QQQ,365.89,366.64,363.76,365.81,0.0
2021-07-29 13:30:00+00:00,QQQ,365.26,367.68,365.24,366.89,0.0
2021-07-29 16:00:00+00:00,QQQ,366.89,367.58,366.36,366.49,0.0
2021-07-30 13:30:00+00:00,QQQ,362.44,365.17,362.4,364.06,0.0
2021-07-30 16:00:00+00:00,QQQ,364.06,365.13,363.83,364.53,0.0
2021-08-02 13:30:00+00:00,QQQ,366.29,366.89,364.1,365.66,0.0
2021-08-02 16:00:00+00:00,QQQ,365.66,365.99,363.97,364.54,0.0
2021-08-03 13:30:00+00:00,QQQ,365.27,366.08,362.0,365.92,0.0
2021-08-03 16:00:00+00:00,QQQ,365.92,366.91,365.16,366.78,0.0
2021-08-04 13:30:00+00:00,QQQ,366.75,367.38,365.62,367.06,0.0
2021-08-04 16:00:00+00:00,QQQ,367.06,368.33,366.79,367.35,0.0
2021-08-05 13:30:00+00:00,QQQ,368.13,369.75,367.45,369.3,0.0
2021-08-05 16:00:00+00:00,QQQ,369.3,369.91,369.0,369.76,0.0
2021-08-06 13:30:00+00:00,QQQ,368.35,369.38,366.9,368.23,0.0
2021-08-06 16:00:00+00:00,QQQ,368.23,368.4,367.5,368.07,0.0
2021-08-09 13:30:00+00:00,QQQ,368.5,369.09,367.38,368.64,0.0
2021-08-09 16:00:00+00:00,QQQ,368.64,369.28,368.25,368.69,0.0
2021-08-10 13:30:00+00:00,QQQ,369.25,369.56,365.61,366.87,0.0
2021-08-10 16:00:00+00:00,QQQ,366.87,367.84,366.23,366.85,0.0
2021-08-11 13:30:00+00:00,QQQ,368.16,368.66,364.83,365.29,0.0
2021-08-11 16:00:00+00:00,QQQ,365.29,366.49,365.16,366.23,0.0
2021-08-12 13:30:00+00:00,QQQ,365.67,367.52,364.29,367.14,0.0
2021-08-12 16:00:00+00:00,QQQ,367.14,367.91,366.54,367.57,0.0
2021-08-13 13:30:00+00:00,QQQ,367.87,369.17,367.37,368.17,0.0
2021-08-13 16:00:00+00:00,QQQ,368.17,368.87,367.96,368.81,0.0
2021-08-16 13:30:00+00:00,QQQ,367.66,368.46,363.69,365.48,0.0
2021-08-16 16:00:00+00:00,QQQ,365.48,369.03,365.34,368.97,0.0
2021-08-17 13:30:00+00:00,QQQ,366.14,367.15,364.22,364.29,0.0
2021-08-17 16:00:00+00:00,QQQ,364.29,365.75,363.22,365.7,0.0
2021-08-18 13:30:00+00:00,QQQ,365.19,366.62,364.68,365.19,0.0
2021-08-18 16:00:00+00:00,QQQ,365.19,366.41,361.86,362.19,0.0
2021-08-19 13:30:00+00:00,QQQ,360.24,365.44,359.96,365.23,0.0
2021-08-19 16:00:00+00:00,QQQ,365.23,365.69,362.23,363.96,0.0
2021-08-20 13:30:00+00:00,QQQ,365.07,368.08,364.73,366.11,0.0
2021-08-20 16:00:00+00:00,QQQ,366.11,368.14,365.93,367.75,0.0
2021-08-23 13:30:00+00:00,QQQ,368.81,373.36,368.79,373.29,0.0
2021-08-23 16:00:00+00:00,QQQ,373.29,373.94,372.99,373.2,0.0
2021-08-24 13:30:00+00:00,QQQ,373.84,375.0,373.35,374.5,0.0
2021-08-24 16:00:00+00:00,QQQ,374.5,374.81,373.76,374.38,0.0
2021-08-25 13:30:00+00:00,QQQ,374.62,375.4,373.85,374.35,0.0
2021-08-25 16:00:00+00:00,QQQ,374.35,375.07,373.97,374.56,0.0
2021-08-26 13:30:00+00:00,QQQ,373.91,374.64,371.96,373.51,0.0
2021-08-26 16:00:00+00:00,QQQ,373.51,374.28,372.21,372.39,0.0
2021-08-27 13:30:00+00:00,QQQ,373.05,376.16,372.56,375.8,0.0
2021-08-27 16:00:00+00:00,QQQ,375.8,376.53,375.54,376.08,0.0
2021-08-30 13:30:00+00:00,QQQ,376.83,380.29,376.82,380.16,0.0
2021-08-30 16:00:00+00:00,QQQ,380.16,380.77,379.52,380.33,0.0
2021-08-31 13:30:00+00:00,QQQ,380.53,380.58,378.35,379.87,0.0
2021-08-31 16:00:00+00:00,QQQ,379.87,380.41,379.43,379.88,0.0
2021-09-01 13:30:00+00:00,QQQ,381.03,382.7,380.85,382.16,0.0
2021-09-01 16:00:00+00:00,QQQ,382.16,382.45,380.37,380.57,0.0
2021-09-02 13:30:00+00:00,QQQ,381.98,382.31,380.7,381.07,0.0
2021-09-02 16:00:00+00:00,QQQ,381.07,381.15,379.14,380.44,0.0
2021-09-03 13:30:00+00:00,QQQ,379.2,381.95,379.2,381.08,0.0
2021-09-03 16:00:00+00:00,QQQ,381.08,381.99,380.98,381.58,0.0
2021-09-07 13:30:00+00:00,QQQ,381.63,382.2,380.48,381.97,0.0
2021-09-07 16:00:00+00:00,QQQ,381.97,382.78,381.93,382.11,0.0
2021-09-08 13:30:00+00:00,QQQ,381.91,381.94,378.55,378.89,0.0
2021-09-08 16:00:00+00:00,QQQ,378.89,380.92,378.44,380.84,0.0
2021-09-09 13:30:00+00:00,QQQ,381.02,382.15,380.57,381.01,0.0
2021-09-09 16:00:00+00:00,QQQ,381.01,381.27,379.21,379.42,0.0
2021-09-10 13:30:00+00:00,QQQ,381.23,381.97,378.57,378.94,0.0
2021-09-10 16:00:00+00:00,QQQ,378.94,380.48,376.24,376.5,0.0
2021-09-13 13:30:00+00:00,QQQ,378.98,379.44,374.27,374.81,0.0
2021-09-13 16:00:00+00:00,QQQ,374.81,376.67,374.21,376.35,0.0
2021-09-14 13:30:00+00:00,QQQ,377.86,378.62,375.26,377.45,0.0
2021-09-14 16:00:00+00:00,QQQ,377.45,377.76,374.27,375.18,0.0
2021-09-15 13:30:00+00:00,QQQ,375.72,376.41,373.36,374.63,0.0
2021-09-15 16:00:00+00:00,QQQ,374.63,378.41,374.45,378.0,0.0
2021-09-16 13:30:00+00:00,QQQ,376.69,377.46,374.69,375.81,0.0
2021-09-16 16:00:00+00:00,QQQ,375.81,378.9,375.67,378.33,0.0
2021-09-17 13:30:00+00:00,QQQ,377.83,377.85,373.09,373.61,0.0
2021-09-17 16:00:00+00:00,QQQ,373.61,374.89,372.75,373.83,0.0
2021-09-20 13:30:00+00:00,QQQ,367.48,369.27,364.5,364.56,0.0
2021-09-20 16:00:00+00:00,QQQ,364.56,365.93,360.93,365.7,0.0
2021-09-21 13:30:00+00:00,QQQ,367.57,368.81,364.99,367.8,0.0
2021-09-21 16:00:00+00:00,QQQ,367.8,368.5,365.63,366.03,0.0
2021-09-22 13:30:00+00:00,QQQ,367.08,370.52,365.94,369.87,0.0
2021-09-22 16:00:00+00:00,QQQ,369.87,371.08,367.78,369.55,0.0
2021-09-23 13:30:00+00:00,QQQ,370.75,373.83,370.08,373.24,0.0
2021-09-23 16:00:00+00:00,QQQ,373.24,374.04,372.35,372.94,0.0
2021-09-24 13:30:00+00:00,QQQ,370.63,372.04,370.26,371.83,0.0
2021-09-24 16:00:00+00:00,QQQ,371.83,373.76,371.6,373.33,0.0
2021-09-27 13:30:00+00:00,QQQ,370.19,371.08,367.73,369.32,0.0
2021-09-27 16:00:00+00:00,QQQ,369.32,371.26,368.6,370.35,0.0
2021-09-28 13:30:00+00:00,QQQ,365.69,366.36,359.86,360.91,0.0
2021-09-28 16:00:00+00:00,QQQ,360.91,362.61,359.35,359.86,0.0
2021-09-29 13:30:00+00:00,QQQ,361.18,363.38,359.75,360.69,0.0
2021-09-29 16:00:00+00:00,QQQ,360.69,362.04,358.63,359.36,0.0
2021-09-30 13:30:00+00:00,QQQ,361.0,362.7,358.75,359.57,0.0
2021-09-30 16:00:00+00:00,QQQ,359.57,361.48,357.58,357.72,0.0
2021-10-01 13:30:00+00:00,QQQ,358.58,359.18,354.37,358.09,0.0
2021-10-01 16:00:00+00:00,QQQ,358.09,361.25,357.03,360.14,0.0
2021-10-04 13:30:00+00:00,QQQ,358.5,358.87,350.68,352.2,0.0
2021-10-04 16:00:00+00:00,QQQ,352.2,353.46,350.32,352.69,0.0
2021-10-05 13:30:00+00:00,QQQ,353.69,358.67,353.47,358.37,0.0
2021-10-05 16:00:00+00:00,QQQ,358.37,359.69,357.23,357.38,0.0
2021-10-06 13:30:00+00:00,QQQ,354.08,358.12,353.13,357.42,0.0
2021-10-06 16:00:00+00:00,QQQ,357.42,359.95,355.18,359.67,0.0
2021-10-07 13:30:00+00:00,QQQ,362.81,365.66,362.25,365.63,0.0
2021-10-07 16:00:00+00:00,QQQ,365.63,365.69,362.49,362.94,0.0
2021-10-08 13:30:00+00:00,QQQ,364.08,364.34,361.05,361.44,0.0
2021-10-08 16:00:00+00:00,QQQ,361.44,362.54,360.6,361.1,0.0
2021-10-11 13:30:00+00:00,QQQ,359.57,363.2,358.93,362.36,0.0
2021-10-11 16:00:00+00:00,QQQ,362.36,362.43,358.3,358.38,0.0
2021-10-12 13:30:00+00:00,QQQ,359.87,360.33,356.77,358.5,0.0
2021-10-12 16:00:00+00:00,QQQ,358.5,359.19,356.47,357.15,0.0
2021-10-13 13:30:00+00:00,QQQ,359.5,360.29,357.43,359.01,0.0
2021-10-13 16:00:00+00:00,QQQ,359.01,360.7,358.3,360.0,0.0
2021-10-14 13:30:00+00:00,QQQ,363.71,366.12,363.0,366.12,0.0
2021-10-14 16:00:00+00:00,QQQ,366.12,366.86,365.96,366.61,0.0
2021-10-15 13:30:00+00:00,QQQ,367.87,368.63,366.81,367.22,0.0
2021-10-15 16:00:00+00:00,QQQ,367.22,369.06,367.2,369.0,0.0
2021-10-18 13:30:00+00:00,QQQ,367.58,371.02,366.99,370.76,0.0
2021-10-18 16:00:00+00:00,QQQ,370.76,372.86,370.66,372.66,0.0
2021-10-19 13:30:00+00:00,QQQ,373.73,375.12,373.05,375.03,0.0
2021-10-19 16:00:00+00:00,QQQ,375.03,375.53,374.52,375.44,0.0
2021-10-20 13:30:00+00:00,QQQ,375.93,376.57,374.95,375.91,0.0
2021-10-20 16:00:00+00:00,QQQ,375.91,375.95,373.46,374.98,0.0
2021-10-21 13:30:00+00:00,QQQ,374.17,376.56,373.85,375.81,0.0
2021-10-21 16:00:00+00:00,QQQ,375.81,377.47,375.35,377.26,0.0
2021-10-22 13:30:00+00:00,QQQ,375.97,376.98,372.38,373.38,0.0
2021-10-22 16:00:00+00:00,QQQ,373.38,375.04,372.94,374.03,0.0
2021-10-25 13:30:00+00:00,QQQ,375.57,376.42,373.55,376.32,0.0
2021-10-25 16:00:00+00:00,QQQ,376.32,378.88,376.27,377.93,0.0
2021-10-26 13:30:00+00:00,QQQ,380.23,382.72,379.79,380.05,0.0
2021-10-26 16:00:00+00:00,QQQ,380.05,380.32,377.9,378.93,0.0
2021-10-27 13:30:00+00:00,QQQ,379.57,381.83,379.31,381.62,0.0
2021-10-27 16:00:00+00:00,QQQ,381.62,383.15,379.89,379.94,0.0
2021-10-28 13:30:00+00:00,QQQ,381.97,384.03,381.15,383.28,0.0
2021-10-28 16:00:00+00:00,QQQ,383.28,384.49,382.41,384.23,0.0
2021-10-29 13:30:00+00:00,QQQ,381.1,383.87,380.7,383.65,0.0
2021-10-29 16:00:00+00:00,QQQ,383.65,386.28,383.55,386.09,0.0
2021-11-01 13:30:00+00:00,QQQ,386.57,386.84,384.42,386.64,0.0
2021-11-01 16:00:00+00:00,QQQ,386.64,387.56,384.91,387.44,0.0
2021-11-02 13:30:00+00:00,QQQ,386.78,389.55,386.73,388.56,0.0
2021-11-02 16:00:00+00:00,QQQ,388.56,389.49,387.74,389.11,0.0
